"","data.lens_id","data.title","data.publication_type","data.year_published","first_name","last_name","initials","type","value","Author"
"1730","113-365-099-387-283","Hibernation of predatory arthropods in semi-natural habitats","journal article",2008,"Felix L.","Wackers","FL","magid","2039405485","Wackers, FL"
"1731","113-365-099-387-283","Hibernation of predatory arthropods in semi-natural habitats","journal article",2008,"Felix J.J.A.","Bianchi","FJJA","magid","2564868247","Bianchi, FJJA"
"1732","052-494-986-045-941","High chloride concentrations in the soil and groundwater under an oak hedge in the West of France: an indicator of evapotranspiration and water movement","journal article",2009,"Catherine","Grimaldi","C","magid","2124127151","Grimaldi, C"
"1733","052-494-986-045-941","High chloride concentrations in the soil and groundwater under an oak hedge in the West of France: an indicator of evapotranspiration and water movement","journal article",2009,"Zahra","Thomas","Z","magid","2052881800","Thomas, Z"
"1734","052-494-986-045-941","High chloride concentrations in the soil and groundwater under an oak hedge in the West of France: an indicator of evapotranspiration and water movement","journal article",2009,"M.","Fossey","M","magid","2126055699","Fossey, M"
"1735","052-494-986-045-941","High chloride concentrations in the soil and groundwater under an oak hedge in the West of France: an indicator of evapotranspiration and water movement","journal article",2009,"Y.","Fauvel","Y","magid","2777569362","Fauvel, Y"
"1736","052-494-986-045-941","High chloride concentrations in the soil and groundwater under an oak hedge in the West of France: an indicator of evapotranspiration and water movement","journal article",2009,"Philippe","Merot","P","magid","1989141265","Merot, P"
"1737","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Jennifer Anne","Bright","JA","magid","2127488183","Bright, JA"
"1738","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Antony J.","Morris","AJ","magid","2584846288","Morris, AJ"
"1739","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Rob H.","Field","RH","magid","2101751377","Field, RH"
"1740","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Andrew I.","Cooke","AI","magid","2981406549","Cooke, AI"
"1741","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Philip V.","Grice","PV","magid","2132890577","Grice, PV"
"1742","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Leila K.","Walker","LK","magid","2580756538","Walker, LK"
"1743","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Jeremy","Fern","J","magid","2125800330","Fern, J"
"1744","012-567-135-978-958","Higher-tier agri-environment scheme enhances breeding densities of some priority farmland birds in England","journal article",2015,"Will J.","Peach","WJ","magid","2113427250","Peach, WJ"
"1745","029-841-586-842-423","Host–parasite interactions in a fragmented landscape","journal article",2012,"Anna R.","Renwick","AR","magid","3118110389","Renwick, AR"
"1746","029-841-586-842-423","Host–parasite interactions in a fragmented landscape","journal article",2012,"Xavier","Lambin","X","magid","232996730","Lambin, X"
"1747","054-712-405-549-785","Hoverfly (Diptera: Syrphidae) community of a cultivated arable field and the adjacent hedgerow near Debrecen, Hungary","journal article",2014,"Rita","Földesi","R","magid","2126376478","Földesi, R"
"1748","054-712-405-549-785","Hoverfly (Diptera: Syrphidae) community of a cultivated arable field and the adjacent hedgerow near Debrecen, Hungary","journal article",2014,"Anikó","Kovács-Hostyánszki","A","magid","44651140","Kovács-Hostyánszki, A"
"1749","067-011-083-064-581","How Management of Grass Hedges Affects their Erosion Reduction Potential","journal article",2009,"Seth M.","Dabney","SM","magid","2055941718","Dabney, SM"
"1750","067-011-083-064-581","How Management of Grass Hedges Affects their Erosion Reduction Potential","journal article",2009,"Keith C.","McGregor","KC","magid","2636487500","McGregor, KC"
"1751","067-011-083-064-581","How Management of Grass Hedges Affects their Erosion Reduction Potential","journal article",2009,"Glenn V.","Wilson","GV","magid","2097876938","Wilson, GV"
"1752","067-011-083-064-581","How Management of Grass Hedges Affects their Erosion Reduction Potential","journal article",2009,"R. F.","Cullum","RF","magid","2677325151","Cullum, RF"
"1753","050-229-016-868-066","How do landscape composition and configuration, organic farming and fallow strips affect the diversity of bees, wasps and their parasitoids?","journal article",2009,"Andrea","Holzschuh","A","magid","2064437001","Holzschuh, A"
"1754","050-229-016-868-066","How do landscape composition and configuration, organic farming and fallow strips affect the diversity of bees, wasps and their parasitoids?","journal article",2009,"Ingolf","Steffan-Dewenter","I","magid","102435435","Steffan-Dewenter, I"
"1755","050-229-016-868-066","How do landscape composition and configuration, organic farming and fallow strips affect the diversity of bees, wasps and their parasitoids?","journal article",2009,"Teja","Tscharntke","T","magid","311626595","Tscharntke, T"
"1756","015-347-444-449-579","How many samples are required? Evaluating a model for verification of carbon sequestration in a hybrid poplar buffer strip","journal article",2005,"Richard A.","Ney","RA","magid","2671835837","Ney, RA"
"1757","015-347-444-449-579","How many samples are required? Evaluating a model for verification of carbon sequestration in a hybrid poplar buffer strip","journal article",2005,"Troy A.","Meyers","TA","magid","2058588087","Meyers, TA"
"1758","015-347-444-449-579","How many samples are required? Evaluating a model for verification of carbon sequestration in a hybrid poplar buffer strip","journal article",2005,"Africa A.","Espina","AA","magid","2095967233","Espina, AA"
"1759","015-347-444-449-579","How many samples are required? Evaluating a model for verification of carbon sequestration in a hybrid poplar buffer strip","journal article",2005,"Jerald L.","Schnoor","JL","magid","2014618701","Schnoor, JL"
"1760","141-452-852-502-431","How to catch foliage‐dwelling spiders (Araneae) in maize fields and their margins: a comparison of two sampling methods","journal article",2004,"Claudia","Ludy","C","magid","2668440904","Ludy, C"
"1761","141-452-852-502-431","How to catch foliage‐dwelling spiders (Araneae) in maize fields and their margins: a comparison of two sampling methods","journal article",2004,"Andreas","Lang","A","magid","2714486801","Lang, A"
"1762","028-382-752-450-905","How to stop nitrogen leaking from a Cross compliant buffer strip","journal article",2017,"Bruna","Gumiero","B","magid","2115136701","Gumiero, B"
"1763","028-382-752-450-905","How to stop nitrogen leaking from a Cross compliant buffer strip","journal article",2017,"Bruno","Boz","B","magid","2090638209","Boz, B"
"1764","120-888-002-829-986","Hydromorphological and biological factors influencing sediment and phosphorus loss via bank erosion in small lowland rural streams in Denmark","journal article",2003,"A.","Laubel","A","magid","1975766003","Laubel, A"
"1765","120-888-002-829-986","Hydromorphological and biological factors influencing sediment and phosphorus loss via bank erosion in small lowland rural streams in Denmark","journal article",2003,"Brian","Kronvang","B","magid","2139634181","Kronvang, B"
"1766","120-888-002-829-986","Hydromorphological and biological factors influencing sediment and phosphorus loss via bank erosion in small lowland rural streams in Denmark","journal article",2003,"A. B.","Hald","AB","magid","2658581857","Hald, AB"
"1767","120-888-002-829-986","Hydromorphological and biological factors influencing sediment and phosphorus loss via bank erosion in small lowland rural streams in Denmark","journal article",2003,"C.","Jensen","C","magid","2307950255","Jensen, C"
"1768","046-726-236-405-904","INFLUENCE OF HABITAT ON DISTRIBUTION AND ABUNDANCE OF THE EASTERN WOODRAT IN KANSAS",NA,2001,"Jon P.","Beckmann","JP","magid","2324195533","Beckmann, JP"
"1769","046-726-236-405-904","INFLUENCE OF HABITAT ON DISTRIBUTION AND ABUNDANCE OF THE EASTERN WOODRAT IN KANSAS",NA,2001,"Glennis A.","Kaufman","GA","magid","2577288273","Kaufman, GA"
"1770","046-726-236-405-904","INFLUENCE OF HABITAT ON DISTRIBUTION AND ABUNDANCE OF THE EASTERN WOODRAT IN KANSAS",NA,2001,"Donald W.","Kaufman","DW","magid","2166588745","Kaufman, DW"
"1771","067-727-839-082-24X","INVERTEBRATE BIODIVERSITY IN AGRICULTURAL AND URBAN HEADWATER STREAMS: IMPLICATIONS FOR CONSERVATION AND MANAGEMENT","journal article",2005,"Aaron A.","Moore","AA","magid","2494706959","Moore, AA"
"1772","067-727-839-082-24X","INVERTEBRATE BIODIVERSITY IN AGRICULTURAL AND URBAN HEADWATER STREAMS: IMPLICATIONS FOR CONSERVATION AND MANAGEMENT","journal article",2005,"Margaret A.","Palmer","MA","magid","2124536532","Palmer, MA"
"1773","048-513-728-812-235","Identifying Riparian Buffer Effects on Stream Nitrogen in Southeastern Coastal Plain Watersheds","journal article",2013,"Jay R.","Christensen","JR","magid","2163698290","Christensen, JR"
"1774","048-513-728-812-235","Identifying Riparian Buffer Effects on Stream Nitrogen in Southeastern Coastal Plain Watersheds","journal article",2013,"Maliha S.","Nash","MS","magid","2132493538","Nash, MS"
"1775","048-513-728-812-235","Identifying Riparian Buffer Effects on Stream Nitrogen in Southeastern Coastal Plain Watersheds","journal article",2013,"Anne C.","Neale","AC","magid","2131153432","Neale, AC"
"1776","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"Eva M.","Raebel","EM","magid","266521955","Raebel, EM"
"1777","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"Thomas","Merckx","T","magid","2130651987","Merckx, T"
"1778","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"Ruth E.","Feber","RE","magid","2073542244","Feber, RE"
"1779","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"Philip","Riordan","P","magid","2107551976","Riordan, P"
"1780","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"David W.","Macdonald","DW","magid","2130829125","Macdonald, DW"
"1781","108-632-928-694-196","Identifying high-quality pond habitats for Odonata in lowland England: implications for agri-environment schemes","journal article",2011,"David J.","Thompson","DJ","magid","2216709872","Thompson, DJ"
"1782","166-297-752-075-110","Impact of Biogeochemical Barriers on the Migration of Chemical Compounds with the Water of Agricultural Landscape","journal article",2005,"Irena","Zyczynska-Baloniak","I","magid","2429685876","Zyczynska-Baloniak, I"
"1783","166-297-752-075-110","Impact of Biogeochemical Barriers on the Migration of Chemical Compounds with the Water of Agricultural Landscape","journal article",2005,"L","Szajdak","L","magid","3060121229","Szajdak, L"
